id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss,mae,r2,rmse,infer_batch_size_df_1,infer_batch_size_file_1,infer_batch_size_file_10,infer_batch_size_file_100,infer_batch_size_file_1000,infer_batch_size_file_10000
openml.org/t/359936,elevators,GeneticLLM_AutoML,5min8c_gp3,5,regression,-0.00306328,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T12:55:53,295.4,292.1,0.001,1.0,104568602,,,,,,0.00202301,0.767299,0.00306328,0.000590444,0.00420594,0.00390577,0.00398827,0.00470281,0.00685215
openml.org/t/359936,elevators,GeneticLLM_AutoML,5min8c_gp3,6,regression,-0.00272377,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T13:00:48,294.8,291.7,0.001,1.0,104568603,,,,,,0.00189786,0.828427,0.00272377,0.000983357,0.00394821,0.00382519,0.00387049,0.0054369,0.00967216
openml.org/t/359936,elevators,GeneticLLM_AutoML,5min8c_gp3,7,regression,-0.00306482,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T13:05:43,294.8,291.9,0.0008,1.0,104568604,,,,,,0.00203467,0.797708,0.00306482,0.000482798,0.00378609,0.00357461,0.00364566,0.00456572,0.00645399
openml.org/t/359936,elevators,GeneticLLM_AutoML,5min8c_gp3,8,regression,-0.0027888,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T13:10:37,294.3,291.4,0.0008,1.0,104568605,,,,,,0.00198863,0.829301,0.0027888,0.000490546,0.00386667,0.00360107,0.00367379,0.00511765,0.00605989
openml.org/t/359936,elevators,GeneticLLM_AutoML,5min8c_gp3,9,regression,-0.00289755,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T13:15:32,294.5,291.5,0.0008,1.0,104568606,,,,,,0.00203522,0.791158,0.00289755,0.000477314,0.0039618,0.00369716,0.0037384,0.00513339,0.00724435
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:13:05,69.2,,,,1670688,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-3.73811,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:18:52,346.5,343.7,0.008,1.0,1670689,,0.486486,,0.445954,3.73811,,,,0.00390196,0.00786495,0.00817251,0.0129957,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-1.43831,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:23:57,304.5,301.9,0.006,1.0,1670690,,0.486486,,0.42878,1.43831,,,,0.00367296,0.00764394,0.00776029,0.00983405,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.28483,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:29:00,303.9,301.1,0.005,1.0,1670691,,0.418919,,0.370707,1.28483,,,,0.00377119,0.00761104,0.00770497,0.00870347,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:34:01,300.1,,,,1670692,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.45655,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:38:57,296.1,293.5,0.004,1.0,1670693,,0.432432,,0.400218,1.45655,,,,0.00347745,0.00773549,0.00753641,0.00754714,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-2.87249,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:44:29,332.0,329.2,0.01,1.0,1670694,,0.479452,,0.429932,2.87249,,,,0.00377142,0.00766325,0.00859618,0.0184257,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-1.25651,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:49:45,316.2,313.4,0.006,1.0,1670695,,0.465753,,0.428955,1.25651,,,,0.00422478,0.00836349,0.00851178,0.00975108,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:50:39,53.5,,,,1670696,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/359954,eucalyptus,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-1.09986,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T06:55:59,320.1,317.4,0.005,1.0,1670697,,0.479452,,0.43738,1.09986,,,,0.00375807,0.00765395,0.00769329,0.00887918,,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-0.835745,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T09:58:13,423.5,415.2,0.009,1.0,1670688,,0.68932,,0.660567,0.835745,,,,0.00321507,0.0383453,0.0380645,0.0395627,0.0468907,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-1.87404,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:04:29,375.7,366.8,0.01,1.0,1670689,,0.234223,,0.142857,1.87404,,,,0.00411463,0.0356236,0.0359781,0.0370991,0.0496554,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-0.994708,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:10:59,390.8,382.1,0.04,1.0,1670690,,0.696602,,0.66915,0.994708,,,,0.00457382,0.036021,0.0366318,0.0407157,0.0847805,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.38231,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:17:58,418.8,409.9,0.06,1.0,1670691,,0.711165,,0.697628,1.38231,,,,0.00487936,0.0373743,0.0377023,0.0444539,0.112381,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-1.25213,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:24:27,388.3,380.0,0.01,1.0,1670692,,0.683252,,0.666953,1.25213,,,,0.00323141,0.0385387,0.038533,0.0396881,0.0611997,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.86133,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:31:41,434.1,425.4,0.006,1.0,1670693,,0.669903,,0.631909,1.86133,,,,0.00306511,0.0344989,0.0343072,0.0354092,0.0552514,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-1.82186,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:38:01,379.9,371.5,0.01,1.0,1670694,,0.286408,,0.183538,1.82186,,,,0.00396466,0.0357904,0.0358386,0.0373476,0.052304,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-1.92128,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:43:57,355.3,346.8,0.006,1.0,1670695,,0.654921,,0.611408,1.92128,,,,0.00303769,0.0345056,0.0341277,0.0350804,0.047034,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:49:46,348.7,,,,1670696,NoResultError: This 'Pipeline' has no attribute 'predict_proba',,,,,,,,,,,,,
openml.org/t/168910,fabert,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-0.901577,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T10:55:52,366.0,357.1,0.006,1.0,1670697,,0.669502,,0.640891,0.901577,,,,0.00306284,0.0414574,0.0344069,0.0356731,0.0553145,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-1.433,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:22:06,295.6,292.7,0.001,1.0,1670688,,0.437908,,0.204158,1.433,,,,0.000616312,0.0049367,0.00512981,0.00580049,0.00644374,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-1.43807,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:27:01,295.5,292.8,0.001,1.0,1670689,,0.46732,,0.305789,1.43807,,,,0.000617504,0.00574827,0.00572062,0.00582051,0.00624275,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-1.20845,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:33:10,368.3,365.4,0.005,1.0,1670690,,0.568627,,0.425971,1.20845,,,,0.00147843,0.0059669,0.00596333,0.00641942,0.0108206,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.59442,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:39:34,384.6,381.6,0.01,1.0,1670691,,0.416667,,0.166667,1.59442,,,,0.00165749,0.00614357,0.00617361,0.0075686,0.0219352,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-1.435,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:44:29,294.3,291.5,0.001,1.0,1670692,,0.465686,,0.312381,1.435,,,,0.0006212,0.00536323,0.00537682,0.00582743,0.00624704,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.5611,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:51:37,428.5,425.4,0.03,1.0,1670693,,0.416667,,0.166667,1.5611,,,,0.00165927,0.00635266,0.00660968,0.0109494,0.0456672,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-1.45562,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T18:58:06,388.9,386.0,0.006,1.0,1670694,,0.464052,,0.230363,1.45562,,,,0.00174415,0.00618744,0.00612736,0.00668406,0.0122206,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T19:43:19,2712.2,,,,1670695,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-1.42895,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T19:48:16,297.1,292.3,0.001,1.0,1670696,,0.490998,,0.283204,1.42895,,,,0.000614047,0.00573897,0.00574565,0.00583076,0.00641894,
openml.org/t/359969,first-order-theorem-proving,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-1.65065,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T19:53:11,295.3,292.2,0.001,1.0,1670697,,0.482815,,0.302771,1.65065,,,,0.000603795,0.00505328,0.00488853,0.00508118,0.00565696,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,0,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:05:37,56.1,,,,1670688,"NoResultError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.881547,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:10:36,298.9,291.5,0.005,1.0,1670689,,0.797468,0.881547,0.797155,0.439189,,,,0.00358546,0.0574713,0.0573561,0.059087,0.0642769,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.895973,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:15:58,321.8,314.5,0.006,1.0,1670690,,0.810127,0.895973,0.810058,0.774826,,,,0.00375736,0.0416126,0.0470662,0.0586789,0.0627265,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,3,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:16:06,7.4,,,,1670691,"NoResultError: 
All the 2 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,4,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:17:08,62.2,,,,1670692,"NoResultError: 
All the 3 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,5,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:22:13,304.9,,,,1670693,NoResultError: This 'Pipeline' has no attribute 'predict_proba',,,,,,,,,,,,,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.9,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:27:13,299.9,292.6,0.01,1.0,1670694,,0.831746,0.9,0.832056,1.52969,,,,0.00347936,0.0415518,0.0453408,0.0605481,0.0484142,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.953306,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:32:36,322.7,313.9,0.01,1.0,1670695,,0.888889,0.953306,0.888206,0.525279,,,,0.00808346,0.0462685,0.0970335,0.0997581,0.116812,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.957984,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:37:45,309.2,301.7,0.005,1.0,1670696,,0.895238,0.957984,0.894657,0.267429,,,,0.00351501,0.0405827,0.0567155,0.0577726,0.0614998,
openml.org/t/189922,gina,GeneticLLM_AutoML,5min8c_gp3,9,binary,0.924476,auc,local,stable,,"dev [master, 16091f9]",2024-10-29T21:42:47,301.7,294.0,0.005,1.0,1670697,,0.831746,0.924476,0.830847,0.497044,,,,0.00360394,0.043617,0.0434995,0.0601814,0.0646877,
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,0,binary,0.482443,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T19:09:55,543.3,454.8,0.06,1.0,1670688,,0.6,0.482443,0.5,0.673225,,,,0.0140975,0.191046,0.185228,0.190835,0.320312,0.960547
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.538374,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T19:17:20,445.0,356.5,0.06,1.0,1670689,,0.5885,0.538374,0.499375,0.67512,,,,0.0147748,0.274,0.26095,0.228342,0.321836,1.02929
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.7454,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T19:24:39,438.9,348.4,0.1,1.0,1670690,,0.694,0.7454,0.672708,0.599165,,,,0.0143902,0.253207,0.24078,0.19971,0.350801,1.21288
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.496696,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T19:31:09,389.5,299.9,0.06,1.0,1670691,,0.6,0.496696,0.5,0.673096,,,,0.0142115,0.241817,0.2342,0.256734,0.308377,0.943589
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.44537,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T19:38:00,411.7,319.0,0.1,1.0,1670692,,0.6,0.44537,0.5,0.675097,,,,0.0174091,0.241546,0.262376,0.26698,0.354527,1.3182
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,5,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T20:24:28,2786.9,,,,1670693,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.743519,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T20:39:10,882.5,790.9,0.06,1.0,1670694,,0.695,0.743519,0.668542,0.590589,,,,0.0138578,0.246025,0.227,0.308692,0.347122,0.954752
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.473193,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T20:52:02,771.7,681.2,0.06,1.0,1670695,,0.599,0.473193,0.49979,0.673355,,,,0.0143993,0.248065,0.280213,0.269293,0.371797,1.01808
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,8,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T21:04:30,747.8,,,,1670696,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359988,guillermo,GeneticLLM_AutoML,5min8c_gp3,9,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T21:39:05,2074.4,,,,1670697,"NoResultError: 
All the 3 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T10:54:31,389.4,,,,1670688,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T11:39:44,2713.7,,,,1670689,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-3.65023,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T11:48:05,501.3,493.5,0.004,1.0,1670690,,0.197699,,0.0464043,3.65023,,,,0.000549793,0.00395393,0.0039165,0.00397825,0.00474572,0.0131199
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-2.94392,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T11:59:25,679.3,666.6,0.6,1.0,1670691,,0.313957,,0.120927,2.94392,,,,0.00916135,0.0131602,0.0153081,0.0324125,0.133135,0.805975
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-2.96042,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T12:07:42,497.3,491.6,0.004,1.0,1670692,,0.317331,,0.142766,2.96042,,,,0.000638008,0.00404382,0.00392818,0.00413465,0.00564671,0.021394
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T12:29:37,1314.0,,,,1670693,"NoResultError: 
All the 2 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-2.9049,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T12:35:38,361.3,355.6,0.004,1.0,1670694,,0.329192,,0.152399,2.9049,,,,0.000541568,0.00463033,0.0043478,0.004462,0.00538898,0.0134315
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-3.12148,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T12:49:18,820.0,814.3,0.005,1.0,1670695,,0.277803,,0.0897948,3.12148,,,,0.00106478,0.00445294,0.00452018,0.0046711,0.00550222,0.0147462
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-3.46681,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T12:55:33,374.8,369.1,0.005,1.0,1670696,,0.233625,,0.0589148,3.46681,,,,0.000648618,0.00424314,0.00398326,0.00414705,0.00541711,0.0149102
openml.org/t/359984,helena,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-2.93137,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T13:10:41,908.0,900.3,0.005,1.0,1670697,,0.323056,,0.140325,2.93137,,,,0.000652313,0.00455523,0.00449276,0.00497866,0.084316,0.0149994
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,0,regression,-34078.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:14:22,510.0,506.4,0.008,1.0,104568597,,,,,,18554.4,0.551369,34078.8,0.000656962,0.00342083,0.00321198,0.00356174,0.00694728,0.0366845
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,1,regression,-44070.0,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:19:17,295.3,292.0,0.0008,1.0,104568598,,,,,,24859.0,0.278541,44070.0,0.000469327,0.00315237,0.00297284,0.00331783,0.00357103,0.00504375
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,2,regression,-44106.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:24:12,294.7,291.4,0.001,1.0,104568599,,,,,,25042.6,0.238484,44106.8,0.000582695,0.00340629,0.00320888,0.0034771,0.00373697,0.00573564
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,3,regression,-42228.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:29:07,294.8,291.5,0.0008,1.0,104568600,,,,,,24984.7,0.27459,42228.8,0.000820875,0.00364232,0.00355911,0.00330877,0.00475025,0.00745058
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,4,regression,-43537.0,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:34:02,295.2,291.8,0.001,1.0,104568601,,,,,,24790.6,0.273635,43537.0,0.000984073,0.00353694,0.00337267,0.00342894,0.00551629,0.00977516
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,5,regression,-47184.9,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:38:57,295.1,291.7,0.001,1.0,104568602,,,,,,26287.9,0.251523,47184.9,0.000988007,0.0036521,0.00342298,0.00344872,0.00526762,0.0095005
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,6,regression,-45383.2,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:43:52,294.6,291.4,0.0008,1.0,104568603,,,,,,25659.3,0.293219,45383.2,0.000470519,0.00356603,0.00337505,0.00329614,0.00360847,0.00470471
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,7,regression,-49359.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:48:47,294.6,291.4,0.0008,1.0,104568604,,,,,,26461.4,0.254814,49359.8,0.000464797,0.00364399,0.00349641,0.00356936,0.00492668,0.00696278
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,8,regression,-49400.2,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:53:42,295.2,291.9,0.001,1.0,104568605,,,,,,25756.7,0.217512,49400.2,0.000606894,0.00367546,0.00362301,0.0036087,0.00378728,0.00559759
openml.org/t/359952,house_16H,GeneticLLM_AutoML,5min8c_gp3,9,regression,-50584.6,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:58:37,294.3,291.0,0.0008,1.0,104568606,,,,,,30714.9,0.0629424,50584.6,0.000473261,0.00354838,0.00353265,0.00321984,0.00360703,0.00532031
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,0,regression,-56233.5,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:20:41,298.6,295.4,0.004,1.0,104568597,,,,,,38992.5,0.521694,56233.5,0.00326884,0.0129342,0.0129242,0.0133142,0.0157998,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,1,regression,-69379.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:25:40,299.3,296.4,0.004,1.0,104568598,,,,,,46837.6,0.383121,69379.8,0.00313616,0.0132284,0.013381,0.0138533,0.0174534,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,2,regression,-54153.4,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:30:52,312.1,308.8,0.009,1.0,104568599,,,,,,36717.9,0.516672,54153.4,0.00375569,0.0140231,0.0142863,0.0174508,0.0476141,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,3,regression,-68380.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:35:58,305.6,302.6,0.003,1.0,104568600,,,,,,50752.8,0.228104,68380.8,0.00269973,0.0133967,0.0132904,0.0135942,0.024225,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,4,regression,-63337.6,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:40:54,295.2,292.3,0.004,1.0,104568601,,,,,,45393.2,0.309666,63337.6,0.00329924,0.0130806,0.0129693,0.0132797,0.0150108,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,5,regression,-61201.9,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:45:50,296.5,293.4,0.006,1.0,104568602,,,,,,38325.3,0.42315,61201.9,0.00368941,0.0139618,0.014034,0.0154669,0.0253668,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,6,regression,-65407.9,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:50:49,298.4,295.1,0.004,1.0,104568603,,,,,,47073.5,0.163331,65407.9,0.00320458,0.0128877,0.0128827,0.0130899,0.0149813,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,7,regression,-60809.9,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T22:55:48,299.2,296.1,0.006,1.0,104568604,,,,,,37843.0,0.519803,60809.9,0.00364542,0.0138285,0.0138426,0.0150082,0.0226555,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,8,regression,-58856.8,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:00:47,298.5,295.4,0.004,1.0,104568605,,,,,,43350.3,0.266761,58856.8,0.00325394,0.0130587,0.0129571,0.0131958,0.0150685,
openml.org/t/359951,house_prices_nominal,GeneticLLM_AutoML,5min8c_gp3,9,regression,-67241.6,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T23:05:48,301.2,298.2,0.004,1.0,104568606,,,,,,48809.4,0.304404,67241.6,0.00348818,0.0134976,0.0136976,0.0140526,0.0161476,
openml.org/t/359949,house_sales,GeneticLLM_AutoML,5min8c_gp3,0,regression,-186119.0,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T20:42:22,294.0,291.3,0.005,1.0,104568597,,,,,,125131.0,0.683917,186119.0,0.000708103,0.00444269,0.00424981,0.00421453,0.005934,0.0214534
openml.org/t/359949,house_sales,GeneticLLM_AutoML,5min8c_gp3,1,regression,-185960.0,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T20:47:18,295.5,292.9,0.004,1.0,104568598,,,,,,124885.0,0.708277,185960.0,0.000707746,0.00438476,0.00436497,0.00455856,0.00622845,0.0218358
